,Unnamed: 0,player_id,player_name,games,time,gf,xg,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team,npg,npxG,xGChain,xGBuildup,season
15970,15970,585,Seamus Coleman,35,3062,3,2.0100420601666,2,2.72700240742415,19,34,5,0,D M S,Everton,3,2.0100420601666,8.55533781088889,5.93895264901221,2015
15971,15971,3814,Samuel Eto&#039;o,14,765,3,2.36550603993237,1,1.00875125546008,28,11,1,0,F M S,Everton,3,2.36550603993237,4.09503521583974,2.01227121986449,2015
15972,15972,588,Leighton Baines,31,2775,2,2.97381686978042,9,6.34704616479576,22,70,4,0,D M,Everton,0,0.690310379490256,9.67673523724079,6.8342063575983,2015
15973,15973,589,James McCarthy,28,2416,2,1.40634330268949,1,1.0400393884629,19,16,7,0,M S,Everton,2,1.40634330268949,8.40133725479245,6.60774224624038,2015
15974,15974,592,Ross Barkley,29,1967,2,3.76016119774431,2,2.56968601234257,51,33,1,0,F M S,Everton,2,2.99899236019701,8.09089026413858,4.67208937183022,2015
15975,15975,593,Aaron Lennon,14,1073,2,1.14448881708086,0,1.44620949774981,7,15,2,0,F M S,Everton,2,1.14448881708086,4.12498710304499,2.1278995461762,2015
15976,15976,891,Leon Osman,21,1262,2,2.71707103215158,2,1.54074760898948,28,16,0,0,M S,Everton,2,2.71707103215158,6.00938605889678,3.72786370106041,2015
15977,15977,586,John Stones,23,2046,1,0.204156804829836,0,0.655291033908725,7,4,1,0,D,Everton,1,0.204156804829836,3.35792495682836,3.27860433235765,2015
15978,15978,601,Arouna Koné,12,611,1,1.12845090776682,1,0.729557228274643,14,6,2,0,F S,Everton,1,1.12845090776682,2.42388592660427,1.06848249584436,2015
15979,15979,994,Aiden McGeady,16,903,1,0.991621766239405,2,2.22025099396706,22,17,1,0,M S,Everton,1,0.991621766239405,3.71699320338666,1.26188997738063,2015
15980,15980,584,Joel Robles,7,575,0,0.0,0,0.0,0,0,1,0,GK S,Everton,0,0.0,0.392800773493946,0.392800773493946,2015
15981,15981,590,Gareth Barry,33,2832,0,1.35976046975702,2,1.67361831944436,16,16,10,1,D M,Everton,0,1.35976046975702,7.33315333351493,6.38434454798698,2015
15982,15982,598,Bryan Oviedo,6,306,0,0.0596870528534055,0,0.53601695690304,3,3,3,0,D S,Everton,0,0.0596870528534055,0.118711348623037,0.0817034747451544,2015
15983,15983,600,Tim Howard,32,2845,0,0.0,0,0.0194390919059515,0,1,3,0,GK,Everton,0,0.0,2.09850004129112,2.07906096987426,2015
15984,15984,828,Sylvain Distin,13,1081,0,0.0563781522214413,0,0.0975606217980385,1,3,0,0,D S,Everton,0,0.0563781522214413,2.08273504301906,2.00187868997455,2015
15985,15985,908,Muhamed Besic,23,1293,0,0.401968887075782,0,0.44973505102098,18,8,8,0,M S,Everton,0,0.401968887075782,2.21605260949582,1.50802873820066,2015
15986,15986,909,Brendan Galloway,2,175,0,0.0,0,0.0945374369621277,0,2,1,0,D,Everton,0,0.0,0.138863150030375,0.0810407660901546,2015
15987,15987,921,Darron Gibson,9,406,0,0.292619565501809,0,0.019342640414834,10,2,0,0,M S,Everton,0,0.292619565501809,1.50638263113797,1.22355370223522,2015
15988,15988,924,Steven Pienaar,9,309,0,0.300188936293125,2,0.329665459692478,5,5,1,0,M S,Everton,0,0.300188936293125,0.934077076613903,0.522428914904594,2015
15989,15989,977,Tyias Browning,2,24,0,0.0,0,0.0325691848993301,0,1,0,0,S,Everton,0,0.0,0.065367080271244,0.0327978953719139,2015
15990,15990,1031,Tony Hibbert,4,336,0,0.0211603958159685,0,0.0,1,0,0,0,D,Everton,0,0.0211603958159685,0.451472416520119,0.430312022566795,2015
15991,15991,2344,Christian Atsu,5,108,0,0.226448908448219,1,1.36330097913742,4,5,0,0,F S,Everton,0,0.226448908448219,2.25768744945526,1.23427683115005,2015
15992,15992,2588,Antolin Alcaraz,8,516,0,0.12005858682096,0,0.0,2,0,1,1,D S,Everton,0,0.12005858682096,1.57277756556869,1.57277756556869,2015
15993,15993,4437,Luke Garbutt,4,285,0,0.0591408796608448,0,0.201260743662715,1,4,1,0,D S,Everton,0,0.0591408796608448,0.471615504473448,0.393960811197758,2015
15994,15994,841,Graziano Pellè,38,3291,12,18.6165032843128,2,4.48162374738604,123,43,6,0,F S,Southampton,12,18.6165032843128,24.7856469359249,5.59816940501332,2015
15995,15995,838,Sadio Mané,30,2142,10,8.55396994948387,3,3.98247775621712,60,40,5,0,F M S,Southampton,10,8.55396994948387,14.5672763325274,4.03299045562744,2015
15996,15996,839,Shane Long,32,1522,5,4.03582677990198,5,2.73577175661922,37,21,2,0,F M S,Southampton,5,4.03582677990198,9.55156049132347,3.28595998883247,2015
15997,15997,551,Morgan Schneiderlin,26,2183,4,2.39175207912922,1,1.55814155563712,31,20,5,1,M S,Southampton,4,2.39175207912922,8.42309452593327,7.15529913827777,2015
15998,15998,840,Dusan Tadic,31,2072,4,5.62757814489305,7,9.00442223995924,53,68,2,0,F M S,Southampton,3,4.10524046048522,18.3539671376348,7.75116255693138,2015
15999,15999,836,Victor Wanyama,32,2367,3,1.72352887690067,1,0.933834822848439,28,16,10,0,M S,Southampton,3,1.72352887690067,7.77036966942251,5.47804467007518,2015
16000,16000,603,Nathaniel Clyne,35,3148,2,0.935864905826747,0,2.0856680162251,19,22,4,0,D M,Southampton,2,0.935864905826747,8.06747202388942,5.56860427372158,2015
16001,16001,712,Jack Cork,12,469,2,1.35272891074419,0,0.361724281683564,3,5,0,0,M S,Southampton,2,1.35272891074419,4.83968312293291,3.91940122097731,2015
16002,16002,835,Ryan Bertrand,34,3057,2,0.982024589553475,2,3.73528998158872,14,26,3,1,D M,Southampton,2,0.982024589553475,11.7537316959351,8.78468733280897,2015
16003,16003,4367,Eljero Elia,16,798,2,0.751864345744252,0,0.714442187920213,15,11,2,0,F M S,Southampton,2,0.751864345744252,1.74466982856393,0.864438217133284,2015
16004,16004,639,Toby Alderweireld,26,2264,1,0.931111373007298,0,0.697147268801928,18,7,3,0,D M,Southampton,1,0.931111373007298,5.9081806242466,5.18742156215012,2015
16005,16005,843,James Ward-Prowse,25,1488,1,2.94258991628885,6,3.92246546689421,30,34,0,1,F M S,Southampton,0,2.18142107874155,6.43409591540694,3.36663831956685,2015
16006,16006,845,Maya Yoshida,22,1688,1,1.73060760740191,1,0.326195225119591,10,4,3,0,D S,Southampton,1,1.73060760740191,2.9328045565635,2.56365319807082,2015
16007,16007,831,Fraser Forster,30,2623,0,0.0,0,0.0186374764889479,0,1,1,0,GK,Southampton,0,0.0,2.29336608760059,2.27472861669958,2015
16008,16008,834,José Fonte,37,3330,0,1.33405008818954,1,1.23855978343636,23,11,5,0,D,Southampton,0,1.33405008818954,7.30214336700737,7.11665834672749,2015
16009,16009,883,Steven Davis,35,2668,0,3.11915150098503,2,3.70224981661886,30,49,3,0,M S,Southampton,0,3.11915150098503,14.5607262346894,9.7844306807965,2015
16010,16010,884,Matt Targett,6,221,0,0.0355154424905777,0,0.0384635999798775,1,1,0,0,D S,Southampton,0,0.0355154424905777,0.936812193132937,0.936812193132937,2015
16011,16011,910,Harrison Reed,9,462,0,0.12033861503005,0,0.0,4,0,0,0,M S,Southampton,0,0.12033861503005,1.00066262111068,0.913404932245612,2015
16012,16012,952,Gastón Ramírez,1,22,0,0.119901433587074,0,0.0,1,0,0,0,S,Southampton,0,0.119901433587074,0.119901433587074,0.0,2015
16013,16013,954,Kelvin Davis,7,617,0,0.0,0,0.0,0,0,0,0,GK S,Southampton,0,0.0,0.213263288140297,0.213263288140297,2015
16014,16014,973,Paulo Gazzaniga,2,180,0,0.0,0,0.0,0,0,0,0,GK,Southampton,0,0.0,0.404269069433212,0.404269069433212,2015
16015,16015,1049,Ryan Seager,1,1,0,0.0,0,0.0780113190412521,0,1,0,0,S,Southampton,0,0.0,0.0780113190412521,0.0,2015
16016,16016,1233,Filip Djuricic,9,313,0,0.420570326969028,0,0.322230063378811,7,5,1,0,F M S,Southampton,0,0.420570326969028,1.28249075915664,0.711139281280339,2015
16017,16017,1755,Jake Hesketh,2,49,0,0.0838009417057037,0,0.0,2,0,1,0,M S,Southampton,0,0.0838009417057037,0.0838009417057037,0.0,2015
16018,16018,1761,Lloyd Isgrove,1,6,0,0.0,0,0.0,0,0,0,0,S,Southampton,0,0.0,0.0583757348358631,0.0583757348358631,2015
16019,16019,4405,Florin Gardos,11,572,0,0.0225041005760431,0,0.0179506875574589,1,1,1,0,D S,Southampton,0,0.0225041005760431,1.03312750160694,1.01517681777477,2015
16020,16020,4416,Jason McCarthy,1,2,0,0.0,0,0.0,0,0,0,0,S,Southampton,0,0.0,0.0,0.0,2015
16021,16021,4447,Dominic Gape,1,1,0,0.0,0,0.0,0,0,0,0,S,Southampton,0,0.0,0.0,0.0,2015
16022,16022,4491,Emmanuel Mayuka,5,39,0,0.0,0,0.0120043996721506,0,1,0,0,S,Southampton,0,0.0,0.03658183850348,0.0245774388313293,2015
16023,16023,756,Leonardo Ulloa,37,2434,11,8.92391943745315,3,3.79199461452663,49,36,3,0,F S,Leicester City,9,7.40158176235855,9.96301677357405,2.50936935003847,2015
16024,16024,755,Jamie Vardy,34,2261,5,7.85160641744733,8,5.18264844827354,48,35,5,0,F M S,Leicester City,5,7.85160641744733,14.4684607516974,2.14256882667542,2015
16025,16025,1753,David Nugent,29,1685,5,6.22993299830705,2,1.89091748744249,41,21,3,0,F M S,Leicester City,4,4.70759526733309,7.81248831190169,2.33638770412654,2015
16026,16026,4440,Esteban Cambiasso,31,2432,5,2.48008384183049,1,1.9381369324401,29,37,1,0,M S,Leicester City,5,2.48008384183049,7.08913563005626,4.19509619940072,2015
